course_id,course_name,teacher,credits,course_type,course_category,domain,campus,time_slot,location,capacity,current_enrolled,current_enrollment_ratio,popularity_level,rush_advice,description,assessment,difficulty,workload,grade_friendly,has_exam,group_work_required,suitable_for,tags,screenshot_note,avg_history_enrollment_ratio
GXK2026057,摄影与美术设计,李芳泽,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周四第7-8节,人文楼204,200,98,0.49,0,选上概率较高，可作为保底课程,摄影与美术设计是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.4819
GXK2026058,朗读与演讲,周敏磊,1.5,公共选修课,人文与社会科学类,社会实务,主校区,周五第3-4节,理科楼308,100,42,0.42,0,选上概率较高，可作为保底课程,朗读与演讲面向社会生活、法律金融或表达沟通场景，强调知识理解与实际案例分析。,课堂参与30%;案例分析30%;期末论文或展示40%,中,中,中,0,0,适合对社会实务感兴趣、希望通过公共选修课拓展知识面的学生。,社会科学;案例分析;展示;实用;人文与社会科学类;公共选修课,,0.4103
GXK2026059,行政商务礼仪规范与训练,刘睿青,1.5,公共选修课,人文与社会科学类,人文与社会科学类,主校区,周六第1-2节,艺术楼102,50,31,0.62,1,选上概率相对稳定,行政商务礼仪规范与训练是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.6074
GXK2026060,中外音乐审美,宋磊源,1.5,公共选修课,人文与社会科学类,人文艺术,南校区,周一第9-10节,教学楼A203,80,51,0.6375,1,选上概率相对稳定,中外音乐审美以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,,0.6292
GXK2026061,中国历史文化古迹鉴赏,王明佳,1.5,公共选修课,人文与社会科学类,人文艺术,东校区,周二第5-6节,教学楼B305,160,145,0.9062,2,有一定竞争，建议提前加入备选,中国历史文化古迹鉴赏以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,1,1,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,,0.895
GXK2026062,中外建筑艺术赏析,周航强,1.5,公共选修课,人文与社会科学类,人文艺术,主校区,周三第9-10节,综合楼C101,80,77,0.9625,3,建议第一轮优先选择,中外建筑艺术赏析以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,,0.9474
GXK2026063,大学生音乐修养,高涵伟,1.5,公共选修课,人文与社会科学类,人文艺术,西校区,周四第7-8节,人文楼204,150,156,1.04,4,非常热门，选课阶段需要优先抢课,大学生音乐修养以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,,1.0261
GXK2026064,电影文化与电影史,朱佳雪,1.5,公共选修课,人文与社会科学类,人文艺术,主校区,周五第3-4节,理科楼308,50,50,1.0,4,非常热门，选课阶段需要优先抢课,电影文化与电影史以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,,0.995
GXK2026065,京剧艺术与传统文化,周琪欣,1.5,公共选修课,人文与社会科学类,人文艺术,东校区,周六第1-2节,艺术楼102,155,106,0.6839,1,选上概率相对稳定,京剧艺术与传统文化以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,,0.6742
GXK2026066,数字信息资源的检索与利用,赵晨芳,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,西校区,周一第9-10节,教学楼A203,120,85,0.7083,1,选上概率相对稳定,数字信息资源的检索与利用是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.701
GXK2026067,人际沟通与交流,黄洋静,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,主校区,周二第5-6节,教学楼B305,200,71,0.355,0,选上概率较高，可作为保底课程,人际沟通与交流是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.3436
GXK2026068,幸福心理学,刘磊晨,1.5,公共选修课,人文与社会科学类,心理成长,南校区,周三第9-10节,综合楼C101,50,24,0.48,0,选上概率较高，可作为保底课程,幸福心理学围绕大学生心理、亲密关系和自我成长展开，适合关注情绪管理、人际关系与个人发展的学生。,平时参与40%;课程小论文40%;课堂互动20%;无闭卷考试,低,低,高,0,0,适合对心理成长感兴趣、希望通过公共选修课拓展知识面的学生。,心理;成长;无闭卷考试;给分友好;讨论;人文与社会科学类;公共选修课,,0.4694
GXK2026069,健康心理学,罗娜晨,1.5,公共选修课,人文与社会科学类,心理成长,东校区,周四第7-8节,人文楼204,160,103,0.6438,1,选上概率相对稳定,健康心理学围绕大学生心理、亲密关系和自我成长展开，适合关注情绪管理、人际关系与个人发展的学生。,平时参与40%;课程小论文40%;课堂互动20%;无闭卷考试,低,低,高,0,0,适合对心理成长感兴趣、希望通过公共选修课拓展知识面的学生。,心理;成长;无闭卷考试;给分友好;讨论;人文与社会科学类;公共选修课,,0.6359
GXK2026070,学习心理学,朱卓欣,1.5,公共选修课,人文与社会科学类,心理成长,西校区,周五第3-4节,理科楼308,120,123,1.025,4,非常热门，选课阶段需要优先抢课,学习心理学围绕大学生心理、亲密关系和自我成长展开，适合关注情绪管理、人际关系与个人发展的学生。,平时参与40%;课程小论文40%;课堂互动20%;无闭卷考试,低,低,高,0,0,适合对心理成长感兴趣、希望通过公共选修课拓展知识面的学生。,心理;成长;无闭卷考试;给分友好;讨论;人文与社会科学类;公共选修课,,1.0146
GXK2026071,色彩心理学,于敏磊,1.5,公共选修课,人文与社会科学类,心理成长,南校区,周六第1-2节,艺术楼102,80,78,0.975,3,建议第一轮优先选择,色彩心理学围绕大学生心理、亲密关系和自我成长展开，适合关注情绪管理、人际关系与个人发展的学生。,平时参与40%;课程小论文40%;课堂互动20%;无闭卷考试,低,低,高,0,0,适合对心理成长感兴趣、希望通过公共选修课拓展知识面的学生。,心理;成长;无闭卷考试;给分友好;讨论;人文与社会科学类;公共选修课,,0.9651
GXK2026072,大学生心理健康教育,唐青佳,1.5,公共选修课,人文与社会科学类,心理成长,东校区,周一第9-10节,教学楼A203,30,25,0.8333,2,有一定竞争，建议提前加入备选,大学生心理健康教育围绕大学生心理、亲密关系和自我成长展开，适合关注情绪管理、人际关系与个人发展的学生。,平时参与40%;课程小论文40%;课堂互动20%;无闭卷考试,低,低,高,0,0,适合对心理成长感兴趣、希望通过公共选修课拓展知识面的学生。,心理;成长;无闭卷考试;给分友好;讨论;人文与社会科学类;公共选修课,,0.8167
GXK2026073,社会心理学,何静敏,1.5,公共选修课,人文与社会科学类,心理成长,西校区,周二第5-6节,教学楼B305,120,103,0.8583,2,有一定竞争，建议提前加入备选,社会心理学围绕大学生心理、亲密关系和自我成长展开，适合关注情绪管理、人际关系与个人发展的学生。,平时参与40%;课程小论文40%;课堂互动20%;无闭卷考试,低,低,高,0,0,适合对心理成长感兴趣、希望通过公共选修课拓展知识面的学生。,心理;成长;无闭卷考试;给分友好;讨论;人文与社会科学类;公共选修课,,0.8493
GXK2026074,防灾减灾文化概论,郑怡博,1.5,公共选修课,人文与社会科学类,人文艺术,南校区,周三第9-10节,综合楼C101,155,78,0.5032,1,选上概率相对稳定,防灾减灾文化概论以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,,0.4935
GXK2026075,创意写作,马静怡,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周四第7-8节,人文楼204,155,152,0.9806,3,建议第一轮优先选择,创意写作是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.9699
GXK2026076,欧美文化面面观,高涵磊,1.5,公共选修课,人文与社会科学类,人文艺术,东校区,周五第3-4节,理科楼308,150,77,0.5133,1,选上概率相对稳定,欧美文化面面观以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,,0.5034
GXK2026077,应用文写作,梁琪博,1.5,公共选修课,人文与社会科学类,人文与社会科学类,主校区,周六第1-2节,艺术楼102,170,98,0.5765,1,选上概率相对稳定,应用文写作是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.5657
GXK2026078,公共演讲,罗泽敏,1.5,公共选修课,人文与社会科学类,社会实务,西校区,周一第9-10节,教学楼A203,80,37,0.4625,0,选上概率较高，可作为保底课程,公共演讲面向社会生活、法律金融或表达沟通场景，强调知识理解与实际案例分析。,课堂参与30%;案例分析30%;期末论文或展示40%,中,中,中,0,0,适合对社会实务感兴趣、希望通过公共选修课拓展知识面的学生。,社会科学;案例分析;展示;实用;人文与社会科学类;公共选修课,,0.4504
GXK2026079,辩论进阶,吴楠芳,1.5,公共选修课,人文与社会科学类,人文与社会科学类,西校区,周二第5-6节,教学楼B305,60,22,0.3667,0,选上概率较高，可作为保底课程,辩论进阶是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.3605
