course_id,course_name,original_course_name,teacher,credits,course_type,course_category,domain,campus,time_slot,location,capacity,current_enrolled,current_enrollment_ratio,popularity_level,rush_advice,grade_limit,major_limit,prerequisite,description,assessment,difficulty,workload,grade_friendly,attendance_required,has_exam,group_work_required,suitable_for,tags,data_source,source_visible_fields,inference_note,screenshot_note,history_2025_limit,history_2025_enrolled,history_2024_limit,history_2024_enrolled,history_2023_limit,history_2023_enrolled,avg_history_enrollment_ratio
GXK2026037,法律经典案例解析,法律经典案例解析,韩强晨,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周二第5-6节,教学楼B305,30,29,0.9667,热门,建议第一轮优先选择,无限制,无限制,无,法律经典案例解析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,公开通识/公选课目录参考,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,40,37,35,35,20,19,0.9583
GXK2026038,重大刑事案件解读,重大刑事案件解读,杨越娜,1.5,公共选修课,人文与社会科学类,人文与社会科学类,东校区,周三第9-10节,综合楼C101,80,41,0.5125,正常,选上概率相对稳定,无限制,无限制,无,重大刑事案件解读是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,公开通识/公选课目录参考,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,85,40,80,43,90,45,0.5027
GXK2026039,西方文明史,西方文明史,郭航然,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周四第7-8节,人文楼204,200,161,0.805,正常偏热,有一定竞争，建议提前加入备选,无限制,无限制,无,西方文明史是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,公开通识/公选课目录参考,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,205,157,195,161,210,167,0.7956
GXK2026040,古典诗词导读,古典诗词导读,韩航琪,1.5,公共选修课,人文与社会科学类,人文与社会科学类,西校区,周五第3-4节,理科楼308,160,99,0.6188,正常,选上概率相对稳定,无限制,无限制,无,古典诗词导读是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,公开通识/公选课目录参考,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,155,90,165,105,165,100,0.6077
GXK2026041,中国现代文学名著赏析,中国现代文学名著赏析,徐洋楠,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周六第1-2节,艺术楼102,70,37,0.5286,正常,选上概率相对稳定,无限制,无限制,无,中国现代文学名著赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,公开通识/公选课目录参考,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,75,37,60,33,60,31,0.52
GXK2026042,中华历史人物评介,中华历史人物评介,王洋欣,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周一第9-10节,教学楼A203,155,102,0.6581,正常,选上概率相对稳定,无限制,无限制,无,中华历史人物评介是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,公开通识/公选课目录参考,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,160,99,160,108,160,104,0.6479
GXK2026043,跨文化交际,跨文化交际,王涵卓,1.5,公共选修课,人文与社会科学类,人文艺术,南校区,周二第5-6节,教学楼B305,150,134,0.8933,正常偏热,有一定竞争，建议提前加入备选,无限制,无限制,无,跨文化交际以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,偶尔,否,否,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,公开通识/公选课目录参考,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,160,137,160,146,155,137,0.8842
GXK2026044,媒介与社会,媒介与社会,郑伟静,1.5,公共选修课,人文与社会科学类,人文与社会科学类,东校区,周三第9-10节,综合楼C101,160,154,0.9625,热门,建议第一轮优先选择,无限制,无限制,无,媒介与社会是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,公开通识/公选课目录参考,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,150,138,155,152,160,152,0.9502
GXK2026045,大众传媒文化,大众传媒文化,陈佳华,1.5,公共选修课,人文与社会科学类,人文艺术,南校区,周四第7-8节,人文楼204,100,41,0.41,冷门,选上概率较高，可作为保底课程,无限制,无限制,无,大众传媒文化以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,偶尔,否,否,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,公开通识/公选课目录参考,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,105,39,100,43,90,36,0.4005
GXK2026046,社会研究方法,社会研究方法,宋娜静,1.5,公共选修课,人文与社会科学类,人文与社会科学类,西校区,周五第3-4节,理科楼308,60,45,0.75,正常,选上概率相对稳定,无限制,无限制,无,社会研究方法是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,公开通识/公选课目录参考,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,70,50,55,42,50,37,0.7393
GXK2026047,城市社会学,城市社会学,孙卓欣,1.5,公共选修课,人文与社会科学类,人文与社会科学类,主校区,周六第1-2节,艺术楼102,155,132,0.8516,正常偏热,有一定竞争，建议提前加入备选,无限制,无限制,无,城市社会学是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,公开通识/公选课目录参考,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,150,122,155,135,150,126,0.8414
GXK2026048,文化人类学,文化人类学,于静航,1.5,公共选修课,人文与社会科学类,人文艺术,东校区,周一第9-10节,教学楼A203,30,31,1.0333,爆满,非常热门，选课阶段需要优先抢课,无限制,无限制,无,文化人类学以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,偶尔,否,否,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,公开通识/公选课目录参考,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,20,20,40,42,30,31,1.0278
GXK2026049,艺术史,艺术史,唐明博,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周二第5-6节,教学楼B305,30,8,0.2667,冷门,选上概率较高，可作为保底课程,无限制,无限制,无,艺术史是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,公开通识/公选课目录参考,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,40,10,40,11,30,8,0.2639
GXK2026050,美术鉴赏,美术鉴赏,罗泽睿,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周三第9-10节,综合楼C101,155,105,0.6774,正常,选上概率相对稳定,无限制,无限制,无,美术鉴赏是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,公开通识/公选课目录参考,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,150,96,160,112,160,107,0.6696
GXK2026051,音乐鉴赏,音乐鉴赏,朱宇磊,1.5,公共选修课,人文与社会科学类,人文艺术,南校区,周四第7-8节,人文楼204,50,37,0.74,正常,选上概率相对稳定,无限制,无限制,无,音乐鉴赏以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,偶尔,否,否,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,公开通识/公选课目录参考,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,55,38,45,34,45,33,0.7266
GXK2026052,戏剧鉴赏,戏剧鉴赏,冯晨磊,1.5,公共选修课,人文与社会科学类,人文与社会科学类,西校区,周五第3-4节,理科楼308,70,41,0.5857,正常,选上概率相对稳定,无限制,无限制,无,戏剧鉴赏是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,公开通识/公选课目录参考,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,65,35,75,45,80,46,0.5712
